世界杯,#genre#
鱼小丸梓,http://tvmvip110.club/douyu.php?id=6140589
贝爷影厅,http://tvmvip110.club/douyu.php?id=4332
菜园小饼,http://tvmvip110.club/douyu.php?id=1735337
萌萌小鸭,http://tvmvip110.club/douyu.php?id=7925840
浦蚂蚱,http://tvmvip110.club/douyu.php?id=6079455
怡宝影院,http://tvmvip110.club/douyu.php?id=434971
进击的神乐2,http://tvmvip110.club/douyu.php?id=122402
可乐橙,http://tvmvip110.club/douyu.php?id=20415
薯条影厅,http://tvmvip110.club/douyu.php?id=10599965
港片轮播,http://tvmvip110.club/douyu.php?id=9129814
小星儿很酷,http://tvmvip110.club/douyu.php?id=9650887
林正英女鬼,http://tvmvip110.club/douyu.php?id=6906628
港剧直播,http://tvmvip110.club/douyu.php?id=4549169
豆瓣高分,http://tvmvip110.club/douyu.php?id=8770422
漫威电影,http://tvmvip110.club/douyu.php?id=4282654
小九电影,http://epg.112114.xyz/douyu/7136517
美剧【逃出监狱】,http://tc-tct.douyucdn2.cn/dyliveflv3/7575350rgb49peht.flv?wsAuth=5ebdce98ac9f058f62d04298082af590&token=cpn-androidmpro-0-7575350-1f98962f321e8869213afd386f00f644dfb7d883a5ea367a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
电视剧场,http://23.237.10.66:16406
食物链顶端的男人,http://tc-tct.douyucdn2.cn/dyliveflv3a/9774806rKQIZlzH5.flv?wsAuth=7bbdbfeb92ef7346ae37b5eacbf34983&token=cpn-androidmpro-0-9774806-9402bbf7126901dfc80a08cc3a94ef619b70483184adc979&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/4837387rlw2Uy8Vt.flv?wsAuth=2508a784a5f5d13ac3db5195900307a4&token=cpn-androidmpro-0-4837387-8ad81bcd9db6237c6e7d241ca25c34a63908af24f643f720&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3/4360438raWZg8oYV.flv?wsAuth=6fb19f3f565d3208224231bb4a7b4419&token=cpn-androidmpro-0-4360438-0a8e5eef1f68267abac7ae0e59c1540d3df59f89781f4f66&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
花花与三猫CatLive,http://tc-tct.douyucdn2.cn/dyliveflv3a/7348194ranyCeNQZ.flv?wsAuth=f5aacaf3bf40e81e9ed447589d53a0fc&token=cpn-androidmpro-0-7348194-89b893809411c537d4c7cd1d0e367dbc8c98d681c1548d4a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
冒险雷探长,http://tc-tct.douyucdn2.cn/dyliveflv1a/5028934rXN1zxXId.flv?wsAuth=e0c628766323b8277b42ab36ef6feed7&token=cpn-androidmpro-0-5028934-6f2c979be2bac93e71a4823e1adcacc374e5ca2133f8dd52&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
米小姐的旅行食光,http://tc-tct.douyucdn2.cn/dyliveflv3a/9407572r3HBWQNuC.flv?wsAuth=0d320f3f8cf3921c40249fde8cb5a8f6&token=cpn-androidmpro-0-9407572-bdb2fe7cf7ba5dc08de604bf4eda8ec599886e9591dee81a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
中华美食纪录片,http://tc-tct.douyucdn2.cn/dyliveflv3/9290734rCuGneTXM.flv?wsAuth=8c5dc25ad377b23fb159630a5d7ccbb2&token=cpn-androidmpro-0-9290734-b271168805b7ee2ecc633fde86b1ea5dd4ff1b03cbe7ca52&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
看看世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/442280r4hoDYYBM3.flv?wsAuth=aeda631db3eb0c7a97bd26b332dd5204&token=cpn-androidmpro-0-442280-e976f316d0494d8c0ce34efe9fca0b1917c924e824453d50&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
美食,http://tc-tct.douyucdn2.cn/dyliveflv3a/9841807r0Jef0VEA.flv?wsAuth=f515fb06c4e21ba484d60e7ff232c320&token=cpn-androidmpro-0-9841807-b17fecc394a414427af9baf72830c199f6acfa00de9b7ab1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
宇宙探索飞船,http://tc-tct.douyucdn2.cn/dyliveflv3/9456028rc0Q8FYd9.flv?wsAuth=2ce30acbcf38f81a7805f3099c0d9687&token=cpn-androidmpro-0-9456028-f0cc81bc41fde55cbc1d96efd19b8ce7e2e32e9e3d55a9a5&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
都市夜魔人老王,http://tc-tct.douyucdn2.cn/dyliveflv3a/610972rrgNnSN050.flv?wsAuth=ab01f53fb8f7a5f8d69286cc15ace536&token=cpn-androidmpro-0-610972-df85fd87e6aca70b85df0f6dd529af960539d199a73fe13b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
古今中外犯罪录,http://tc-tct.douyucdn2.cn/dyliveflv3a/9171887rsDUiXb6d.flv?wsAuth=3b2fcf083562d51c06153750f80c99d8&token=cpn-androidmpro-0-9171887-ae733b73af93d2b0cf321408bfd5b103e1e283ba444ef326&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
篮球集锦速递,http://tc-tct.douyucdn2.cn/dyliveflv3a/9399887ryaY6lg3o.flv?wsAuth=c73c94b9a90f1b2408fe8de6489ea0ff&token=cpn-androidmpro-0-9399887-4e1d61d0cc6c0c57f1f6a0cf41722bf8121bde2e277bc955&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
故事档案,http://tc-tct.douyucdn2.cn/dyliveflv3/9174097rShQvZxfl.flv?wsAuth=f3316708448006627f662d5df0ecbbb4&token=cpn-androidmpro-0-9174097-56616c4b693cc694abc2ee7eeac50e69cb193e1a7183ad95&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
百辩达人秀,http://tc-tct.douyucdn2.cn/dyliveflv3a/9391033rQagh53ep.flv?wsAuth=82ac5d49c8675a9a23316397c1321fd9&token=cpn-androidmpro-0-9391033-79107afd075925475676b889a343e08bc01eb9fbd291e50c&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
乱炖大杀器,http://tc-tct.douyucdn2.cn/dyliveflv3/9592463rdk9IuWbi.flv?wsAuth=a93d40c8cdac4e20de19f673e09d6e72&token=cpn-androidmpro-0-9592463-845ad7c5891782c755566fda8c74306c545dd94bc3d766dd&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
窒息的操作,http://tc-tct.douyucdn2.cn/dyliveflv3/8881729rhLJl0hsz.flv?wsAuth=9ee3d1dfeb6fc4b1ac33521c8fb75f5e&token=cpn-androidmpro-0-8881729-08895ec5f5ffd3d19c57914966bb54b92e6b1e8297b8efd5&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
宇宙大真相,http://tc-tct.douyucdn2.cn/dyliveflv3a/6173973rWyfqyZEf.flv?wsAuth=e3473348a87ef8481a2633b4c483637d&token=cpn-androidmpro-0-6173973-a20f2e77df27ff7832e2b23a0a135962e7cd982a1306f2df&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
日本设计师爆改陈年古宅,http://tc-tct.douyucdn2.cn/dyliveflv3a/2488857rm58SoaOI.flv?wsAuth=3d28c3c8d8aa77d9f2977eb9e4e20690&token=cpn-androidmpro-0-2488857-9962651d5112203e026772c7c8425415f269e727ade864a5&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼電影7,http://epg.112114.xyz/douyu/3637726
斗鱼電影8,http://epg.112114.xyz/douyu/323876
斗鱼电影10,http://epg.112114.xyz/douyu/2935323
斗鱼電影11,http://epg.112114.xyz/douyu/7459925
斗鱼電影16,http://epg.112114.xyz/douyu/431460
斗鱼電影18,http://epg.112114.xyz/douyu/4246519
斗鱼電影22,http://epg.112114.xyz/douyu/1979257
斗鱼電影23,http://epg.112114.xyz/douyu/7494871
斗鱼電影26,http://epg.112114.xyz/douyu/8413092
斗鱼電影35,http://epg.112114.xyz/douyu/248753
斗鱼電影71,http://epg.112114.xyz/douyu/2987100
斗鱼電影77,http://epg.112114.xyz/douyu/2758565
斗鱼電影81,http://epg.112114.xyz/douyu/3870925
斗鱼電影95,http://epg.112114.xyz/douyu/4549169
斗鱼電影97,http://epg.112114.xyz/douyu/8867878
斗鱼電影99,http://epg.112114.xyz/douyu/7655471
斗鱼電影105,http://epg.112114.xyz/douyu/4290711
斗鱼電影108,http://epg.112114.xyz/douyu/6566671
斗鱼電影111,http://epg.112114.xyz/douyu/8475821
斗鱼電影117,http://epg.112114.xyz/douyu/338759
斗鱼電影124,http://epg.112114.xyz/douyu/2793084
斗鱼電影125,http://epg.112114.xyz/douyu/5067952
斗鱼電影128,http://epg.112114.xyz/douyu/675072
斗鱼電影129,http://epg.112114.xyz/douyu/413573
斗鱼電影134,http://epg.112114.xyz/douyu/6725858
斗鱼電影135,http://epg.112114.xyz/douyu/7476264
斗鱼電影136,http://epg.112114.xyz/douyu/5689514
斗鱼電影141,http://epg.112114.xyz/douyu/7623292
斗鱼電影145,http://epg.112114.xyz/douyu/5033502
斗鱼電影151,http://epg.112114.xyz/douyu/426517
斗鱼電影153,http://epg.112114.xyz/douyu/8799435
斗鱼電影155,http://epg.112114.xyz/douyu/4258555
斗鱼電影165,http://epg.112114.xyz/douyu/8705754
斗鱼電影166,http://epg.112114.xyz/douyu/5581257
斗鱼電影169,http://epg.112114.xyz/douyu/7528160
斗鱼电影90,http://epg.112114.xyz/douyu/6785471
斗鱼电影92,http://epg.112114.xyz/douyu/7537296
斗鱼电影110,http://epg.112114.xyz/douyu/8415464
斗鱼电影113,http://epg.112114.xyz/douyu/5522351
斗鱼电影114,http://epg.112114.xyz/douyu/562225
斗鱼电影115,http://epg.112114.xyz/douyu/223521
斗鱼电影116,http://epg.112114.xyz/douyu/8651489
斗鱼电影118,http://epg.112114.xyz/douyu/4631599
斗鱼电影120,http://epg.112114.xyz/douyu/5354713
斗鱼电影122,http://epg.112114.xyz/douyu/3485629
斗鱼电影130,http://epg.112114.xyz/douyu/8014467
斗鱼电影137,http://epg.112114.xyz/douyu/1274132
斗鱼电影143,http://epg.112114.xyz/douyu/7314294
斗鱼电影149,http://epg.112114.xyz/douyu/6582435
斗鱼电影150,http://epg.112114.xyz/douyu/3980787
斗鱼电影158,http://epg.112114.xyz/douyu/8788687
综艺频道,#genre#

我们的歌,http://tvmvip110.club/bs.php?id=41
谜案大世界,http://tvmvip110.club/bs.php?id=84
完美的夏天,http://tvmvip110.club/bs.php?id=59
极限挑战,http://tvmvip110.club/bs.php?id=27
汤妈妈,http://tvmvip110.club/bs.php?id=213
完美的夏天2,http://tvmvip110.club/bs.php?id=222
王牌对王牌,http://tvmvip110.club/bs.php?id=193
东方风云榜,http://tvmvip110.club/bs.php?id=146
最好的舞台,http://tvmvip110.club/bs.php?id=128
粤语好声音,http://tvmvip110.club/bs.php?id=229
美好生活家,http://tvmvip110.club/bs.php?id=228
金曲青春,http://tvmvip110.club/bs.php?id=96
人气美食,http://tvmvip110.club/bs.php?id=144
漫游记,http://tvmvip110.club/bs.php?id=218
两个人的世界,http://tvmvip110.club/bs.php?id=124
高能脱口秀,http://tvmvip110.club/bs.php?id=76
也平凡,http://tvmvip110.club/bs.php?id=126
奔跑吧兄弟,http://tvmvip110.club/bs.php?id=201
童年国漫,http://tvmvip110.club/bs.php?id=37
童年神剧,http://tvmvip110.club/bs.php?id=186
城市真英雄,http://tvmvip110.club/bs.php?id=119
荒野求生,http://tvmvip110.club/bs.php?id=226
整容级妆教,http://tvmvip110.club/bs.php?id=216
一路唱响,http://tvmvip110.club/bs.php?id=192
天籁之战,http://tvmvip110.club/bs.php?id=156
宅家瘦全身,http://tvmvip110.club/bs.php?id=40
居家云打卡,http://tvmvip110.club/bs.php?id=120
海派滑稽戏,,http://tvmvip110.club/bs.php?id=38
领航,http://tvmvip110.club/bs.php?id=134
带娃小妙招,http://tvmvip110.club/bs.php?id=52
东方卫视,http://tvmvip110.club/bs.php?id=22
新闻综合,http://tvmvip110.club/bs.php?id=20
外语频道,http://tvmvip110.club/bs.php?id=17
都市频道,http://tvmvip110.club/bs.php?id=18
哈哈炫动,http://tvmvip110.club/bs.php?id=19
纪实人文,http://tvmvip110.club/bs.php?id=28
第一财经,http://tvmvip110.club/bs.php?id=21
东方财经,http://tvmvip110.club/bs.php?id=26
爱奇艺,#genre#
奇艺-国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
爱奇艺-老剧超清修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
爱奇艺-华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
爱奇艺-院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
爱奇艺-高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
爱奇艺-票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
爱奇艺-日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
爱奇艺-经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
爱奇艺-电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
爱奇艺-温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
爱奇艺-惊悚午夜场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
爱奇艺-粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
爱奇艺-动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
爱奇艺-历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
爱奇艺-军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key
爱奇艺-经典纪实,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8?key
爱奇艺-科学探索,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_108_720P_t10/c51_lb_108_720P_t10.m3u8?key
爱奇艺-自然地理,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_81_600_t10/c52_lb_81_600_t10.m3u8?key
爱奇艺-央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
爱奇艺-家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
爱奇艺-收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
爱奇艺-老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
爱奇艺-仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
爱奇艺-经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
爱奇艺-婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
爱奇艺-情景喜剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_145_600_t10/c55_lb_145_600_t10.m3u8?key
爱奇艺-热播电视剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8?key
爱奇艺-口播年代剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_171_300_t10/c54_lb_171_300_t10.m3u8?key
爱奇艺-抗战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8?key
爱奇艺-宫庭正剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key
爱奇艺-怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
爱奇艺-军旅剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8?key
爱奇艺-权谋剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8?key
爱奇艺-谍战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8?key
爱奇艺-青春剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_147_720P_t10/c55_lb_147_720P_t10.m3u8?key
爱奇艺-爱情保卫战,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_142_600_t10/c54_lb_142_600_t10.m3u8?key
爱奇艺-人文社会,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_243_600_t10/c56_lb_243_600_t10.m3u8?key
爱奇艺-美食厨房,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_182_600_t10/c56_lb_182_600_t10.m3u8?key
爱奇艺-戏剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_245_600_t10/c56_lb_245_600_t10.m3u8?key
爱奇艺-我和我的祖国,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_72_720P_t10/c53_lb_72_720P_t10.m3u8?key
爱奇艺-第三调解室,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_240_600_t10/c56_lb_240_600_t10.m3u8?key
爱奇艺-真人秀,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_75_720P_t10/c52_lb_75_720P_t10.m3u8?key
爱奇艺-小说改编,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_174_600_t10/c54_lb_174_600_t10.m3u8?key
糖豆广场舞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_235_600_t10/c56_lb_235_600_t10.m3u8?Key
特殊频道1,#genre#

玩家频道，http://58.99.33.2:1935/liveedge2/GIhCAMSS_401_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
HAYYP频道,http://58.99.33.2:1935/liveedge2/GIhCAMSS_402_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE

HOT频道,http://58.99.33.2:1935/liveedge2/GIhCAMSS_403_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
松视1,http://58.99.33.2:1935/liveedge2/GIhCAMSS_405_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
松2,http://58.99.33.2:1935/liveedge2/GIhCAMSS_406_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
松3,http://58.99.33.2:1935/liveedge2/GIhCAMSS_407_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
松4,http://58.99.33.2:1935/liveedge2/GIhCAMSS_404_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
彩虹频道,http://58.99.33.2:1935/liveedge2/GIhCAMSS_408_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
乐活频道,http://58.99.33.2:1935/liveedge2/GIhCAMSS_410_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
潘多拉完美,http://58.99.33.2:1935/liveedge2/GIhCAMSS_411_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
潘多拉粉红,http://58.99.33.2:1935/liveedge2/GIhCAMSS_412_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
惊艳台,http://58.99.33.2:1935/liveedge2/GIhCAMSS_413_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE
香蕉台，http://58.99.33.2:1935/liveedge2/GIhCAMSS_414_1/playlist.m3u8?checkCode=37050688asdfsdfsadf&aa=60519&as=j9gk21n&mmmm=&dr=123&dt=&cust_type=NE



特殊频道2,#genre#
北地胭脂-01:34:12,https://ss.rongliren.com/api/video/m3u8?id=12282&admin=1
惊天龙虎豹-01:32:32,https://ss.rongliren.com/api/video/m3u8?id=12281&admin=1
快乐工厂 2007中文字幕 -01:23:57,https://ss.rongliren.com/api/video/m3u8?id=12280&admin=1
灭门惨案之借种 1994-01:36:15,https://ss.rongliren.com/api/video/m3u8?id=12279&admin=1
男與女-01:28:40,https://ss.rongliren.com/api/video/m3u8?id=12278&admin=1
孽欲追击.邪杀(高清字幕版)-01:35:15,https://ss.rongliren.com/api/video/m3u8?id=12277&admin=1
女人面面觀 -01:33:25,https://ss.rongliren.com/api/video/m3u8?id=12276&admin=1
齐天大性之大闹女儿国-01:21:40,https://ss.rongliren.com/api/video/m3u8?id=12275&admin=1
情难自制1993-01:27:22,https://ss.rongliren.com/api/video/m3u8?id=12274&admin=1
青楼名妓之桃花扇1999  -57:10,https://ss.rongliren.com/api/video/m3u8?id=12273&admin=1
天生舞男-高清修复版 中文字幕（叶玉卿） -01:24:19,https://ss.rongliren.com/api/video/m3u8?id=12272&admin=1
唐朝豪放女-01:37:06,https://ss.rongliren.com/api/video/m3u8?id=12271&admin=1
四大美人之王绍君 -01:14:08,https://ss.rongliren.com/api/video/m3u8?id=12270&admin=1
色降II：万里驱魔 -01:23:04,https://ss.rongliren.com/api/video/m3u8?id=12269&admin=1
偷窥无罪2-01:38:00,https://ss.rongliren.com/api/video/m3u8?id=12268&admin=1
同床2梦-01:23:03,https://ss.rongliren.com/api/video/m3u8?id=12267&admin=1
香港艾曼妞之兽性培欲1977-01:35:24,https://ss.rongliren.com/api/video/m3u8?id=12266&admin=1
邪斗邪.1980.国粤双语-01:36:08,https://ss.rongliren.com/api/video/m3u8?id=12265&admin=1
新傾國傾城 2011-01:32:57,https://ss.rongliren.com/api/video/m3u8?id=12264&admin=1
邪1980-01:28:45,https://ss.rongliren.com/api/video/m3u8?id=12263&admin=1
性书大亨-01:27:06,https://ss.rongliren.com/api/video/m3u8?id=12262&admin=1
阳光地狱之人肉市场（国粤双语中英双字）-01:31:42,https://ss.rongliren.com/api/video/m3u8?id=12260&admin=1
种鬼 -01:29:51,https://ss.rongliren.com/api/video/m3u8?id=12259&admin=1
花飞满城春 1975 -01:36:18,https://ss.rongliren.com/api/video/m3u8?id=12258&admin=1
哎吔女朋友 1992-01:28:16,https://ss.rongliren.com/api/video/m3u8?id=12256&admin=1
满清十大酷刑-01:33:10,https://ss.rongliren.com/api/video/m3u8?id=12254&admin=1
女集中营 -01:51:47,https://ss.rongliren.com/api/video/m3u8?id=12253&admin=1
鸭王-01:36:17,https://ss.rongliren.com/api/video/m3u8?id=12252&admin=1
挡不住的风情 -01:31:34,https://ss.rongliren.com/api/video/m3u8?id=12250&admin=1
剑奴1993-01:19:46,https://ss.rongliren.com/api/video/m3u8?id=12249&admin=1
红楼残梦-名妓董小宛 B-51:36,https://ss.rongliren.com/api/video/m3u8?id=12248&admin=1
红楼残梦-名妓董小宛 A -56:42,https://ss.rongliren.com/api/video/m3u8?id=12247&admin=1
